col0,col2,col500
14.9460350120897,26.4167471686809,0
14.4802266111617,24.9713065162341,0
12.1639064105239,25.2652610506469,0
10.9653457116068,22.588704110877,0
13.4304654098966,22.0616400195542,0
9.91072102473844,19.9467976365234,0
11.592171497416,19.2882184463039,1
13.4504972796719,29.0925267566108,1
15.3650344965167,26.0554510822771,0
6.19867497218337,15.6322897075892,1
14.595514947177,29.3163806429737,0
15.9930928537183,28.4872510675264,1
10.8881732558989,19.4040394566629,0
14.3672623829092,27.2042713600222,1
17.0007117684861,29.2690292172444,1
20.5220706078165,35.1443280219583,1
13.7177502721028,25.3199404638238,0
17.8847248408318,29.5561233520267,0
17.3033156456947,29.1138475992895,1
24.6229659356265,41.5578167309019,1
17.4505342265639,30.2133588130927,1
24.8732477128675,46.986098958438,1
10.5187336984966,24.8211176586245,0
13.5842893191331,22.743736411468,1
18.1553167958551,32.5936735247372,0
18.135435998996,39.3419523261373,1
11.7455717765009,21.2366861448368,0
21.4653523916229,44.6505222478222,1
18.8435574217587,33.0490958855327,0
18.8196224975607,27.0786170936439,0
9.12474190498016,15.258963890796,0
23.8739108228108,37.4660269102206,1
11.1270313672284,20.012243626209,0
14.9737463162847,19.1882213766166,0
14.6146466474003,24.6898067984578,1
24.3333686740501,31.9607105648598,1
16.44779629295,35.2274166779834,1
16.5620023823021,29.5171359134662,1
14.7583524470365,36.0976640988109,1
10.834001759751,23.6806642361686,0
18.8986119011129,25.3946917282413,0
19.0335226455061,31.5310748273235,1
18.6456548770383,33.7538192206531,1
21.1422185740922,35.3450323628977,1
19.2054377006567,33.082928585259,1
22.7400003295579,42.2672689911458,0
21.7037023407733,31.3778134657068,1
16.9620204816042,29.0320773365345,0
20.1440875182485,41.7935609346867,0
14.9354584891099,25.0973282528959,0
20.4038792627739,24.5205724773029,1
17.5561878133854,34.7695876278557,1
19.9270874439982,39.4807846517595,1
19.0918393603128,32.1239202839579,1
10.9550876812886,19.3087719711907,0
19.4619501397668,26.2182328129171,0
20.4218828212951,32.3189921067992,1
12.0398049060795,23.944299569793,0
20.6289346047018,27.3696350604821,0
15.439506226258,25.5706230591071,1
8.86117995411987,17.1137037357997,0
15.2743557062362,24.9509749476578,0
16.0739183616102,34.4949523362506,0
11.099668851756,21.4653439027427,1
17.6175382103259,26.8982169912223,0
21.5817866739807,35.3006301973173,1
7.02864356844392,20.0234693005096,0
15.0033806818425,28.0200555456617,1
18.8290814887451,32.470260798848,1
13.0678913512818,22.0054419221477,1
11.6585200937684,22.0098133391743,0
13.1126621571096,25.9237876286405,0
19.7795639566582,30.9438783099499,1
16.7404254635798,34.1833171884283,1
14.2908330366324,31.3840204416477,1
15.8674595274555,28.8694968742338,1
14.8349263727643,27.166698981936,0
14.2630569285957,20.5667991038202,0
11.3069698757491,23.1281850780661,0
19.3684906808065,35.9623173196768,1
14.5151087577058,20.6936085348101,0
10.026280772442,17.3375934722287,1
17.0674606440979,23.7732628472893,0
19.6165288833239,34.3409934313276,1
12.4485970873393,20.1061560432886,0
14.455436234876,28.1890783983347,1
10.8043296277787,18.7888564312,0
16.8173759586055,30.7284982091121,1
13.466860903711,22.0303104083273,0
14.2582937783571,22.8614251119354,1
15.3444510653709,25.0906096269184,0
9.95715572512979,20.4139140301903,0
16.0069083285517,28.8356574213765,1
14.4417020175029,27.8910225599513,0
16.9033651268813,26.8802121441278,0
15.8906220183673,24.1226259479154,0
17.0831851463351,30.8906711811976,1
12.5520751637073,24.0478695970973,0
14.7578240266004,27.0085004254915,1
9.17715962022244,21.1906360222277,0
15.2615620549559,27.5737455107812,0
13.2221549006224,23.506628185724,1
16.5363796037576,25.0845540024707,0
12.5716916986513,25.1561337013674,0
13.2874165948472,30.1367608061548,1
10.1490157469821,13.4897461445156,0
15.3960682761264,26.2071483858376,0
14.0481049729829,23.7922289382462,0
16.6078855585055,27.4845155761283,0
23.0071743005256,49.0589727628496,1
19.6752575960059,32.8511391131612,1
11.0761787687576,18.5475072803573,0
24.7226536902116,38.041164250592,1
14.9186869152488,26.8081287818001,0
22.8389456300211,33.0015950916021,1
14.5556403916049,24.2720972680183,0
13.1367196779482,24.5062175678564,1
17.5093749699505,39.6036967952383,0
13.3720726862458,24.9723022263015,0
14.1804091773904,30.268615583444,1
22.5751807146684,30.1172181029878,1
21.9099326359484,36.5158356847153,0
9.87050929438895,21.1536004479411,0
7.58702840580782,15.1041052153674,0
6.73029687196602,14.0428812767523,0
16.9346437516086,24.9758974976059,0
13.1610041603863,24.8055145552976,1
13.4220111730082,21.7012782920734,0
8.97973477100397,14.1296258433448,1
19.72447575116,33.6431686869051,1
11.8756735665811,22.8562394783273,1
9.48377986669672,20.446220482748,0
14.3894443851532,23.7833833897228,0
19.4471529165779,22.7044195703078,0
12.3501704716141,27.0380363345562,1
17.6043024918894,28.7205972140483,1
18.7684113597689,30.9218220589177,1
22.3993368430522,39.5359059681642,1
13.132975258331,24.7443246559116,0
8.31844852546107,17.168569840986,0
18.743092163535,32.9227156028874,1
13.5779576154999,26.1008146037976,1
9.43253190613141,14.9851259443179,1
11.3839001715425,21.6208533534083,0
21.8190945969125,31.5409552774252,0
19.1493859285541,35.4456001664435,1
24.5030315441116,40.0551276657437,0
23.0093256559366,39.3203134647458,1
23.1912795406839,37.3299060538419,1
20.1921968573695,33.7278421976067,0
9.33145768506417,19.7635980549927,0
12.4539064329079,26.7656514510651,0
19.9869271985729,35.6624991281058,0
13.8228180590126,24.9063624819783,0
29.9033463351261,45.3762205973432,0
10.7264948652428,15.2484493226816,0
11.6023851679552,23.2598355703736,1
20.2910905764259,35.9278735465797,1
13.6410935433264,28.3590894011554,1
14.0848425819733,24.0502858831124,0
9.5858131237939,18.2586531629393,0
14.5402166642718,25.3699567777231,0
16.2744858762235,30.0290043320834,0
22.0718440461788,38.9975407613701,1
24.0813619232203,45.9692123571867,1
20.1855475057605,30.6954772664212,1
12.502293013471,28.2146354740851,1
27.3039093013182,48.0042013208975,1
14.2847348801439,23.1962404424717,0
18.0366461549364,31.6331827282221,1
12.2790913463305,25.8836572436943,0
17.2935600712605,27.3222095053866,0
6.39915239845559,17.7653970788116,1
13.3295176240317,24.7730173461153,0
10.8440450389796,25.101206613001,0
12.4081620264169,20.5800595789174,1
20.9365441904591,43.5265249156426,1
18.6654402877241,29.7849961640896,0
14.0482414351767,20.6464097208145,1
8.97306696712682,25.3588562549529,1
15.0050365878696,26.982642972187,0
13.8025835649448,25.6068518719685,0
21.41189132973,33.5817088884078,1
19.4727113565672,29.5276525968593,0
15.9417901585328,25.5473245190625,0
12.5940542409094,26.9007132719906,1
18.7621012644542,31.7777796526567,1
15.7439211010952,33.4426899744288,1
18.9633792521431,38.7934831363663,1
16.446609823886,29.9767867830239,1
7.52338570784373,20.2482469615191,0
11.7825665310384,21.3960719457677,0
18.105716232574,28.8684525244376,0
19.7654824174252,32.3306364302359,1
17.1150493646322,32.7313333887043,1
10.3258642009659,20.3835641369514,0
14.398237102906,27.312250163104,0
10.9463028474658,23.4132931521307,1
16.5789879988255,23.7752317941181,0
13.9171491391383,30.742087124405,1
10.7558955229224,19.9913465300038,0
21.7360778395035,34.1462640434332,1
19.0656882192854,33.555130394141,0
19.7774775748585,25.9658624148225,0
16.3062225022237,28.4657178671011,1
14.0520952238352,23.8037035941857,1
17.2210433952334,29.9925471838281,1
17.483774591151,35.494918494437,0
15.0989611548696,28.015165865368,1
18.0533390184407,32.8520435133491,1
7.9618194208199,11.4284108158217,0
24.717803656609,45.3631485946486,0
13.002072516588,26.4781730343525,0
14.5810627625807,23.1597896728595,0
10.0433432822761,16.8255401135127,0
19.7465646111094,36.5587132724731,1
11.7600404277607,24.9390312099557,0
11.6057649971536,24.0674370857603,1
21.3688968197014,36.2171446404759,1
13.5355947335641,24.9176726270296,1
14.7069991011594,29.2518068475156,1
8.60571505362662,21.2556325589148,0
14.017106733896,21.6312652018061,0
8.71873233221226,20.462155830771,0
20.3356544020008,30.8349217803602,1
17.6448321159083,27.4895523548505,0
9.1889020667161,19.6543581517464,1
13.5745070819575,20.964910029439,1
14.7454280724596,20.9020726821707,0
25.6878755549002,34.4604491059981,1
10.8649679674658,14.8310972756865,0
15.2198770249055,25.417674452255,0
16.6141619121888,25.9034940223379,1
16.7939597220407,31.1544477028433,0
15.4358912051914,26.2115157213623,0
6.44180356853582,18.7717033382346,0
13.775703316673,26.1712522204408,0
19.3707639574524,26.7866928160387,1
12.647900034939,24.0892139819613,1
15.5130397013036,28.8007241892354,1
15.1617334209248,25.7567859379923,1
13.5209185199546,24.4677462948922,1
13.1457686128617,27.3418782756563,0
18.8572331534403,22.007824461262,1
22.3601765530054,41.5026066487694,1
12.5619933378456,24.7465051129813,0
10.308565946663,20.060123500995,0
17.0603777584796,26.3873761277033,0
17.3286694395444,30.4065477586784,1
20.4309991150898,30.3227334862482,0
13.408681914373,25.1715072435704,0
16.5934672311378,21.8671992073831,1
16.7725262363167,30.8981732046342,1
15.3829327819006,29.2992982152172,1
8.42993701404451,20.2938370737528,1
15.7603421698967,29.6009996193924,1
22.8056388970123,27.1676600065655,0
11.0398921327818,20.6186845112832,0
23.7414492757519,41.0621591653495,1
23.4514893211945,36.0264721892095,0
10.5918774856754,18.1673519827331,0
13.6196048603977,20.7859499742728,0
8.95087227472483,19.6961648385335,1
14.5781285825462,27.6854440170894,1
14.7159236100831,33.5883717209545,0
15.9676772078555,31.2469103305546,0
12.1934862751157,26.231803346228,0
10.8064854087876,19.0322355580919,0
18.5620834182024,38.8741544043966,0
15.0327795327529,32.6803730079408,1
19.196400451081,35.8615509591014,1
16.1202172207833,23.4707012681669,1
13.3326705070791,28.9720931177578,1
7.74754638666969,12.5128915104628,0
19.5547412462853,30.3885478080256,1
13.8724208384331,22.2173608432487,0
11.0322913858134,22.621102743969,1
11.9250377853961,29.6364867922069,1
14.1847256334281,32.3772209611564,1
18.538159643505,33.2639933338094,1
12.0993137461619,23.7870853935639,0
15.6987231948795,31.0088954589704,1
6.47357575478347,14.1011628630521,0
20.8298684385313,32.0326753164395,1
17.8338183621755,25.6251615281735,0
8.31197827937911,12.6782530921124,0
14.3208167658034,27.1432115877271,0
15.8893635937339,32.5732588128857,1
17.9552166103385,28.533673162889,0
20.3564838363761,32.0768345818317,1
9.6491928342228,17.7386381854921,0
8.87170477854259,16.0775712299728,1
17.593956563328,35.5651208466837,1
14.7169994065856,29.6709127634002,1
13.7354541426927,24.4316904391572,0
14.4354201188626,28.0655787660286,0
15.1321051577468,26.3186294199113,0
14.0805237839295,19.5249529308494,0
16.3512663052994,31.3466370192919,1
12.9740821532819,22.0437233557868,1
18.6209050114242,32.9525983133773,1
15.8136360295157,29.1859782828796,1
11.4515896703932,21.8898693020261,0
19.8884585814971,33.1225866721541,1
17.7378578131422,27.8031236676717,0
17.984311314259,28.7737204771691,1
12.914446924165,28.071471842818,1
13.3691619936476,25.2859851463302,1
12.5004714428464,22.2986267771768,1
22.5527555280252,35.4214699527386,0
23.2763612593926,43.5101927128772,1
12.1928275880436,21.8406053349969,0
26.0035303279687,42.7860133242647,1
16.5626255782956,26.0838488969555,0
23.9046142371207,40.9419860780151,1
11.9921680731184,18.0728362491448,0
16.060417935935,28.1306609514551,1
9.93129926118052,12.6827103287676,1
15.9305011013692,26.1766090424361,0
19.9583162018878,35.2092759296447,1
12.7586339776069,21.7988365158308,0
15.9973122599748,30.7412806273216,1
14.31343111144,21.8811347774505,1
11.0446681662918,25.095352436802,0
10.1691193775956,20.0202326757308,1
19.0431022688486,30.2875974747106,1
15.0639687099002,28.3242785760685,1
16.5594784216823,30.4576315981381,1
20.6265938160043,36.4730666879435,1
15.476775638441,30.6380862000253,1
13.6625830484535,24.4295033131639,0
16.2397679051196,22.7365379643335,0
17.2842709623898,31.1624712249725,1
27.5947888716736,44.1362956624733,0
17.8452691656361,30.674110378543,0
13.7038735660924,26.7446091172646,0
9.59912102808226,19.8036596304481,0
23.232758336531,37.1144886240843,0
12.5614429117456,22.697617161961,1
12.5444852562733,24.8707721313338,0
23.4561500146892,37.3842419987499,0
13.5451010020434,23.4611907909592,0
6.59597867946912,10.2488060095606,1
13.9399656081582,31.9835258904288,1
16.8364252016444,34.5847954776988,0
18.0429611226846,30.9464720209569,0
15.2415775924168,24.0388111353176,0
10.7682502817563,16.9429941481971,1
31.1261332837539,46.7839485338518,0
15.8366934237567,29.9892048697578,0
13.6612987326886,18.143533052744,0
6.19491291123792,13.9551940720454,0
13.0249473344288,23.2302514805199,0
22.8815945880228,30.4379409473925,1
13.395252930169,23.1620880278915,0
19.6354824990514,35.0976659792258,1
16.7497532949409,28.6335995422701,1
22.956742330851,31.1328133084349,1
12.9497517048553,25.6118907856416,0
13.7464326312385,24.0156734405798,0
13.6556391078876,24.9995117809386,1
14.6787490291998,26.0414745046792,0
20.7676805376618,37.1300929832956,0
18.1697728506382,29.1692668958386,1
18.7166345311932,29.6624398136178,1
19.4193463343298,35.941943304976,0
15.4237700012164,30.5372196679247,1
15.9663339485697,29.8562226891408,1
12.0158526897053,20.6161262975266,0
20.8629298770943,34.6841476416296,1
15.6230620224341,29.4264284893734,1
14.0100646241298,28.809535967369,0
15.6669639640374,24.7237767456901,0
13.7939993850138,25.0693573581861,0
18.0398996896328,26.6431080498946,0
18.1231449468551,31.4692725313295,1
20.1649750203868,32.3384952819871,0
17.6942669329641,35.2768086413766,1
19.6518993828736,24.1615988862675,0
13.6120264739176,24.0738240887154,0
11.4552125082312,21.5544568609931,0
20.2705371129893,29.0363605142478,1
16.4927748724461,31.2643510204836,1
8.27373527860802,19.0305197850364,0
14.2789309369101,18.3563645409955,0
21.7945308523091,32.0784338205992,1
23.2993978386665,37.7166414551364,1
7.02873704054976,16.1312248472587,0
15.7881176489644,26.2936749798175,0
15.4940151175259,36.9951654817607,1
14.8425091976532,24.321686054183,1
17.9568574790006,34.253647291605,0
16.8376119673217,33.8297225491043,1
11.8579060538222,25.2308336689168,0
14.2344764849708,25.6708943167828,1
21.3427284885645,31.0624363223116,1
11.8038900129021,25.0881071962255,0
17.0837151620346,29.27845069128,1
27.5423456265113,48.8495732675337,1
13.3217200045005,23.6342450689797,1
17.9062171441282,35.7126664628556,1
22.6738643483658,40.8772352752511,1
12.8688271674816,30.6138203885918,1
22.5088481401327,34.1922082384715,1
17.9733896759447,23.4399240549159,1
17.6864589370954,28.3603971895813,1
17.6891406046442,29.4999028192727,1
21.5314428345965,33.7160945665271,1
16.4606918416507,35.7850958211692,1
11.538213922775,17.8261649253388,1
16.3467412892764,27.4189697590243,1
13.8490858208824,27.4278565145426,0
13.5223142840004,28.520066116367,1
24.3237336449532,34.3341520399712,1
11.1015377792457,23.780107150935,0
13.3553057499244,22.661205070267,0
13.3032659406894,23.2860535363793,1
11.3001982582352,20.0948020504594,0
22.2179705101406,42.1334271592692,1
11.3600015545001,18.7909855556272,0
13.3992703108557,28.218027262359,1
23.6217845768194,40.41583183877,1
19.1050405205512,31.7079685465204,1
13.3298138307463,24.843445727076,1
14.9365004155051,28.6114239464477,1
13.0918617296911,25.8867901993159,0
14.9584496987761,25.1407395286154,0
12.617042297358,25.2884224477153,1
15.7593131189493,23.6302297344581,0
18.0195925054737,30.7330510985502,1
11.2628685648038,22.7571868009582,1
17.2349705827247,27.3180115986514,1
9.56500094810086,20.9606189219339,0
11.8047842050218,20.3750186174998,0
15.6122283563127,28.0198853685887,0
14.7754406415917,22.0394740046966,0
12.5638487264939,23.8506550247009,0
21.7278620098323,28.9378503509732,1
15.0513560876282,27.4921185791987,0
14.3988691038369,20.2098801960556,0
18.2959549367505,31.2772643662036,0
11.5294255550131,19.3134580441072,0
10.3428009571756,19.3422926976761,1
25.0396732621862,50.7969755973774,1
16.914511167075,32.1852211047111,1
19.9562882462785,32.6712106759619,1
21.2004171475917,37.9604203915109,1
11.6143377157018,22.5243092505242,0
12.1091789678735,27.689295432609,0
15.1266536665121,22.1291369822937,0
12.1853352125704,24.1799792186705,0
14.5378422139285,27.7241506007243,1
8.80323070739564,18.5193614738473,0
24.625315121095,34.927049562889,1
16.3494085545541,24.2764192556285,0
14.4379031891929,28.5614193702448,0
13.3773601216801,29.1568800636337,1
10.899667933085,20.2349591757957,0
15.5511830167827,33.8842028675149,1
10.3605299458611,22.6156089412391,0
15.8395125148684,24.1557812609911,1
10.4435812243953,19.8661286438592,0
15.5598174349605,15.7180000067745,0
10.505298635433,23.9026893655781,1
22.8520629315801,37.6445438934241,1
23.0567039339367,41.6036207992864,1
15.0183496003872,26.6097288444283,0
11.9104348548286,17.8211430618237,0
13.9429375037007,24.0370497091105,0
15.7037080577887,30.0406742419235,0
11.501535408438,20.3264443626707,0
11.53787612122,20.1305460641453,0
15.7357325213212,29.343078203076,1
9.34365752820829,19.8688771052387,1
16.224807463434,26.0142936991613,0
16.1682639051298,34.9116374503587,1
12.6023530487671,19.0286919699777,0
18.1821471464508,29.0478546197961,0
12.8587966672463,25.2038552945744,0
16.9477595843555,34.6230385234121,0
13.6346765605674,26.9958790823475,0
13.6895951189893,29.808151423,1
15.620029957023,27.4461667430278,1
14.8712355165545,29.538575157562,0
13.241345908443,30.5951073904659,0
14.5377910368578,28.0580382341989,1
24.5005228538067,43.9524120705576,1
15.0212734323657,31.6196641446303,0
13.3828424813704,22.5044871221169,0
18.6864985593817,37.9866538220621,1
13.9817040739729,25.5186108646144,0
12.8829082779158,22.566673924783,1
12.9120681698482,24.5578833420619,0
17.6706455647747,33.2808197479954,0
11.8460055435299,23.2771472052936,0
11.6704282381716,28.8072062799619,0
21.9292760858381,33.5655632574828,1
16.1853644586445,32.8801481276656,1
7.57965782040386,18.5841411593834,0
14.7040063944483,27.1090756795955,0
17.8068303085619,24.9369160943965,0
19.094499319329,33.4676682705454,1
18.0451466330716,33.7159386379662,1
19.610914045889,36.3774493465889,1
13.3164490233835,31.3635921266141,1
11.7772422986338,21.2746517570073,0
15.8741267785504,27.6996987472156,1
7.4972604824746,17.2699478584301,0
19.9629617372472,36.7281436554735,0
12.7884434358575,28.6358053877023,1
18.2497549555982,36.11374924126,1
9.13204918694023,25.0230331258065,1
19.6029781182669,31.3903394011308,0
7.83937943958647,20.0465864619394,1
12.3392820101165,19.6417945765067,0
10.3478210041948,23.2792285031306,0
13.3606765913188,32.6057195721295,1
14.3495909312208,23.6102059717579,0
16.9927995286013,31.3361606919922,1
14.9026450475748,29.5770524971012,0
18.090701085801,28.8323838214947,0
19.7622826702354,37.2611929434399,0
16.1931888928018,31.3391535257085,0
15.7056743449887,24.9013415031742,1
18.6517799492576,33.2892412565652,0
20.5921533863094,31.8928386988498,1
10.7019695532026,22.4429263126614,0
16.9628536395568,29.6683280292812,1
13.9502208110501,24.5671092490591,0
14.1696107052413,27.186232333349,1
19.8590869670021,32.2257721280614,0
9.48848317113116,24.079519677294,0
15.6905477373271,25.9068708827339,0
23.6046542428957,36.5849414090655,0
15.1635618009458,31.3902574081335,0
14.4409224313616,19.3703020706543,0
10.4968149658206,15.4403384405199,0
18.2821923946739,37.9259036115169,0
18.6264468452091,30.434557847287,1
7.44553782841365,14.1327437617656,0
8.85997795140675,16.4939700710658,0
16.2034997441376,28.6027143667904,1
13.1064962493298,25.38707722943,1
9.48968285957776,24.0834855970318,1
18.996010576594,33.9581662617695,1
16.3755199816704,31.1631881827541,1
7.96147276172053,21.5219332823068,0
12.2044275857713,19.6434938475175,0
11.9857456740465,20.2446348801302,1
16.3716467103933,34.2260794101004,1
15.1159327616658,26.1537054863581,1
13.1760850949988,18.6166485774896,0
13.3027050311401,20.5461588805892,0
15.2458414349765,28.8363054548373,1
13.686103747255,24.1162110856192,0
9.42613447067395,20.4669926825632,0
17.9988995833513,34.5090328240115,1
15.5589013896901,29.6726993530902,1
7.44760648407558,16.3521377556986,0
12.7584743088617,21.2526948372034,0
26.4599796777849,43.6783364165536,1
26.6001178027154,39.9837886544914,1
22.025169626421,40.0797608527665,0
21.4006302725939,34.413807951797,1
15.8418117014009,32.3394891345037,0
16.9061090056908,30.2726254998576,1
19.8514185609929,36.1633205352918,1
14.4301395406656,26.950893863014,0
16.3859679335776,31.3158806656299,1
10.4564419087745,19.7119761072783,0
16.1732686429997,33.1348186071528,1
13.7515342566195,23.1216291873297,0
8.35379347609062,15.0237988772506,1
15.1864656286836,24.5101791996593,0
15.9617074471985,30.3932377084955,1
10.3535900646401,18.5653867162678,0
13.3227047983949,22.2308016019659,0
10.7900112565641,28.649798776139,1
19.2175686319409,29.203544835192,1
19.2397425533703,31.5948176461061,1
19.8808907077318,33.7460752048181,1
14.6704139339156,23.8054417981593,1
8.02865002226642,18.1604752720027,0
14.1873916190467,21.7046867355801,0
11.1651381523665,20.0694944325327,0
19.7823897407321,33.9480817499937,1
11.0432074414108,21.2426276102936,0
20.1993033451256,31.855343400982,1
19.717944675141,38.2659486508061,1
16.3429018346462,33.1381435040511,0
20.3917078371694,42.3556027272846,1
19.4707629047054,26.9353236817176,1
9.72557441531053,20.1186458947382,0
16.4571218390526,28.3679576728062,1
23.2994147696998,42.5007296354344,1
12.9934945555502,23.2164413403954,1
14.9431938711959,29.7252211341816,0
13.4005998957819,22.7633902961307,1
11.4272546529633,23.7134383765988,1
10.034599916911,21.4535151131618,0
18.1027317111208,23.3148616734353,1
20.4676781670531,36.3404033287798,1
15.6857156622664,27.0554611479507,0
15.2480259279985,31.4343660060839,1
19.4570887634256,29.472759161302,1
20.5063257662311,35.6137719781323,1
21.6936481784195,32.4279425815313,1
17.9434410991268,30.4327132648565,1
19.6423631298429,44.4231707175096,1
13.9382653505175,28.7677349405608,1
16.0545377678866,30.4448541225926,1
13.0553549678798,26.933507840363,1
18.3659431263508,36.03056247437,1
20.9891669913137,23.8575269186569,1
15.2785558787379,22.4377663926351,0
18.3636127433956,26.0672998606657,0
13.6542416103165,31.2537708150119,1
17.3669765454408,26.3432242894871,0
13.0389295066142,22.1704046499612,0
22.1423244438619,37.1319850292901,0
12.9746551079747,26.1430206372343,1
13.0580787258113,26.5672475972413,1
15.4680308759515,27.1941371433106,1
17.7408373196997,33.3891045041707,1
15.7197865725816,28.0300421840309,1
14.0627758516706,28.6357358977715,0
9.35985717761162,22.6043564288424,1
12.9427552183567,28.2517962721448,0
11.1189826425812,21.2720006410474,0
7.88540797066455,17.4905472237238,1
16.9774308844115,31.0134457682947,1
22.2320728601197,40.5849782139976,1
7.82806508484507,11.7501353250877,0
17.9833169217234,27.1129132645744,1
17.845424816426,28.0254509296536,1
13.011913095263,23.0300492948787,0
12.5617996200885,25.0503756691434,0
9.81768202353724,18.7384664794837,1
21.9540813779524,34.1938750720915,1
16.5087349982557,30.057819009526,1
16.0459325817164,23.9499726388285,0
17.9752448761076,27.8972284550264,0
13.5346183487932,26.5477261233351,0
13.1270724682344,21.7885030658086,0
15.5173852114313,21.0154006918249,1
10.7459338736448,17.455127667962,0
17.8345469590846,30.9493400465476,1
15.8862733982305,24.7081230000803,0
17.3958944471474,27.3960901006172,0
12.5351057203318,23.3153720131765,0
13.1444849799897,28.446713853907,1
13.6696633970804,24.0437010965826,0
17.117928363648,28.4387314650266,1
20.0643322100381,32.8825210095068,0
12.0272164502737,21.5915113687304,0
30.3341845711368,51.194005762778,1
17.4660652992651,29.4800071482036,0
11.4100018904147,18.0171628840612,0
16.1400549554335,32.3138733885199,1
12.4973686308276,28.1899243248508,1
20.4029398513412,35.8029179276786,0
10.3875454794944,20.1365236965074,0
14.3994744532235,27.5569410548086,1
17.2973635929344,25.0232819514775,0
15.7049919368889,28.4364548170001,1
20.3493366873525,28.3340471365489,1
18.8700499159284,40.9207208165313,1
10.9908463530664,24.9064094087981,1
27.2885434284377,30.1140492700047,1
8.57967406017179,19.559096836978,0
15.5943650927454,25.1126470122063,1
13.2824945569137,26.2824453114231,0
11.394899661183,25.0242415248413,1
11.080043271174,21.4604407175329,1
18.0884162382273,33.0076305642931,1
12.3147082957035,26.4748271409311,0
13.6518320345672,25.0066921566505,0
17.5810830414438,30.8816012771491,1
16.7467981056129,39.5097361848986,1
18.6266100146293,38.0908344017013,0
23.6170118354164,42.2800633461877,1
14.9759187026797,23.4536866945419,1
17.2129440111306,28.5494601364708,1
22.8638070300827,47.2717184686068,1
10.1887345308914,19.7174442251121,0
18.6557244019544,29.0897915031293,1
15.6482468807123,25.5399408658197,0
14.8008795333279,33.3207292299396,1
12.2395383921444,25.7490990135376,1
15.6145360177696,31.326843352982,1
17.7838776675081,30.1894896663568,0
8.4751971237438,20.6365833004154,0
17.7720884113031,29.4745265436125,1
17.8249665680103,29.2852074259232,0
13.494907865659,21.4229713156954,0
18.3013331499773,26.6496397778834,0
13.8678097050188,25.9481137824886,0
19.698681748027,35.9478202905489,1
20.1898552087681,27.3821147986144,0
11.5711456184101,17.2898089647292,1
15.8203326408867,23.5564150919084,1
11.685868049376,19.2277642146366,0
11.5546921820859,19.7196430892536,1
10.6547304663641,20.1298990442957,0
8.74064532007018,20.0805285298997,0
13.973568599363,22.7911182375741,0
