2938.03,2480.9,2138.8778,1046.6043,1.2559,103.34,0.124,1.4701,-0.0056,0.0107,0.9723,200.7632,6.1867,421.2201,9.9513,0.977,190.8119,12.5849,1.4054,-7150.25,2998.0,-3287.6667,1410.5,0.958,1.8827,63.1333,3.2222,0.215,4.5949,85.2575,9.094,50.249,64.235,66.6677,88.1608,119.6672,13.92,4.839,359.4255,9.8295,129.0055,723.7822,0.9401,136.2964,69.5736,4.581,2894.0,0.9332,0.9525,4.7217,21.7573,356.8064,10.4915,110.7627,13.1337,18.2427,21.8247,701.9575,1.0699,144.0245,61.1503,150.36155213454074,468.0204040103493,0.0,-0.0203,-0.0327,0.014,-0.0118,0.008,0.1006,-0.0192,0.0331,7.1572,0.1348,0.11278318584070797,2.4077,0.9879,1836.552,0.2079,8438.2601,0.0333,-0.0013,0.0013,0.0,0.0001,0.2996,0.1423,-0.0003,0.0018,-0.0054,-0.0055,-0.0211,0.9799925318761384,101.31825282331512,231.81889763205828,0.4555,0.9359,0.0,705.2311,0.9905,59.0053,0.5888,0.9676,6.1781,15.76,3.093,15.8,0.8893,2.828,3.423,0.1419,0.8434,0.9989,2.3997,1004.8728,36.9917,80.0,124.3,143.1,54.5,353.903,5.39,0.0039,0.124,0.0412,0.0468,0.0075,7.531,15.227,0.0058,8.2006,0.28,0.0344,0.047104347826086954,1039.6507376811596,1661.0,551.0,1886.0,100.0,0.09,0.031,4.7,0.8,0.095,0.1,0.6491,0.1001,0.4024,0.5695,0.6695,0.1325,1.121,16.79,0.69,8.44,16.346,0.1764,7.74,10.43,40.203,0.255,7.79,15.06,0.322,17.36,7.79,9.557,21.978,8.24,31.604,0.0445,0.0653,0.0446,0.1028,0.0354,0.0558,0.0616,0.0847,2.7076,0.003,0.00921283185840708,0.0738,0.0022,182.1221,0.1232,502.3994,0.0121,0.0128,0.0092,0.0047,1.7297233151183968,0.0829,0.0392,55.2815,0.0011,0.0323,0.0207,0.4139,0.0993,17.942,4.2332,5.5,7.958375808538164,0.0024429203539823004,0.0027,0.0033,0.02,33.8144,734.0757,436.1095,121.7283,23.23,18.3789,57.3659,7.0897,24.8276,44.186,57.7848,35.8041,3.1599,132.1795,42.7019,43.7898,9.6725,51.6825,219.1444,199.6942,318.5714,869.3446,442.5,55.4948,320.0,255.6981,59.2798,963.1841,952.5581,171.1628,245.7516,0.0,0.1096,0.0078,0.0026,1.2798,408.2,73.582,0.8501,22.27,1.3,66.4235,0.9401,0.7933,0.1494,242.286,0.7839,3.1,0.1832,535.6864,1.908,10.25,0.1837,0.021614563106796117,0.016829449838187703,97.93437297734629,0.4915,0.0112,0.0104,0.0221,211.6182,1
3024.74,2553.6,2171.8111,1007.2396,1.4598,104.7444,0.1252,1.4957,-0.0119,0.0129,0.9453,197.284,14.6304,409.4658,10.0903,0.9666,187.1937,12.6202,1.409,-5500.0,2665.5,-6816.5,1887.0,1.311,1.999,66.7,2.0222,0.1838,3.4087,85.597,8.5155,50.0426,64.004,66.2008,87.1407,117.9506,78.67,2.422,347.9773,10.1093,164.5955,764.7395,0.9495,132.34,66.9881,4.658,2816.0,0.9359,0.9482,4.5579,10.0236,354.8082,9.6424,134.6191,13.1382,29.9764,38.1045,726.635,1.0047,142.3473,107.8617,161.3015,470.473,0.0,0.0237,-0.0662,-0.0585,-0.0058,0.0213,-0.0731,-0.0164,0.0278,7.457,0.1349,0.11278318584070797,2.3831,0.9729,1761.9102,0.1544,8578.82,-0.1126,-0.0004,0.0027,-0.0002,0.0002,-0.196,0.013,-0.0003,0.0172,-0.0062,-0.0637,-0.0336,0.9799925318761384,101.31825282331512,231.81889763205828,0.4713,0.9459,0.0,752.3592,0.9915,59.0444,0.5962,0.9652,6.3238,15.72,4.147,15.72,1.168,2.617,3.132,-0.1892,0.7138,0.9966,2.3314,998.641,38.0387,83.0,188.3,150.3,76.2,285.4481,7.78,0.0052,0.0792,0.0692,0.0393,0.0285,7.604,9.537,0.017,5.0641,0.59,0.0464,0.047104347826086954,1039.6507376811596,608.0,289.0,13794.0,17134.0,0.06,0.128,2.6,1.4,0.173,0.452,0.8383,0.0494,0.2393,0.4621,0.8146,0.2391,0.352,17.25,0.511,12.93,38.326,0.2571,9.75,19.09,37.368,0.281,10.02,24.06,0.883,20.84,10.02,9.996,33.789,11.65,51.623,0.0996,0.0546,0.0306,0.1154,0.0585,0.0889,0.0973,0.0546,4.6576,0.0022,0.00921283185840708,0.0997,0.0028,101.0912,0.0502,1035.0996,0.0234,0.0132,0.0037,0.0026,1.7297233151183968,0.0752,0.0309,120.1796,0.0005,0.0321,0.0252,0.4727,0.0862,7.33,3.2395,5.3995,3.8289,0.0024429203539823004,0.0038,0.0039,0.0179,28.3396,581.2073,305.6879,51.9741,11.0545,10.8422,202.3619,908.0021,69.2308,94.1354,55.783,99.9638,5.2741,158.6218,33.4264,26.2331,14.9588,47.8604,419.6998,82.4773,52.2853,0.0,274.8092,121.6558,594.1985,196.0503,32.4903,0.0,494.6136,60.1626,0.0,0.0,0.1096,0.0078,0.0026,0.7151,405.758,79.988,0.4281,20.6,1.06,59.8757,1.0472,0.6766,0.1777,262.684,0.6239,4.94,0.0923,533.8218,2.097,8.14,0.2694,0.0112,0.0191,170.4645,0.4965,0.0143,0.0112,0.0191,170.4645,0
3030.17,2559.12,2220.7111,1064.8446,0.9747,103.0567,0.1193,1.515,0.0031,0.0097,0.9528,203.0877,10.7258,395.2285,10.5223,0.9614,192.5654,12.469,1.4063,-3345.75,1397.0,-1938.0,562.75,0.4552,0.885,66.5444,2.5778,0.2047,3.4886,85.0716,8.6942,50.5287,64.3976,65.9335,86.8448,118.0626,76.33,2.325,360.1236,9.9807,126.4473,721.657,1.0529,140.5827,62.9568,4.592971209213052,2856.1721049264233,0.9288493282149711,0.9492150351887396,4.593311772232886,9.2527,357.8082,10.3757,115.7,7.3772,10.7473,15.1094,706.5476,1.0103,146.2682,105.8581,151.8881,467.8883,0.0,0.0051,0.0102,-0.0372,-0.011,0.0128,-0.0035,-0.0103,0.045,7.2764,0.1299,0.11278318584070797,2.355,0.9713,1794.519,0.1524,8733.7801,0.1039,0.0006,-0.0017,-0.0001,0.0001,-0.0473,-0.0065,-0.0002,-0.0102,-0.006,0.07,-0.048,0.9799925318761384,101.31825282331512,231.81889763205828,0.457537676056338,0.9533,0.0,759.1379,0.9907,59.2866,0.599,0.9619,6.4417,15.7,3.865,15.64,1.012,2.931,3.18,-0.1419,0.6925,0.9988,2.3756,998.6588,41.4186,66.0,223.9,160.7,70.3999,461.856,9.48,0.0052,0.0521,0.0456,0.0461,0.027,9.258,10.668,0.0197,5.9962,0.45,0.0608,0.047104347826086954,1039.6507376811596,7599.0,3132.0,4149.0,1207.0,0.945,3.097,2.0,0.6,0.081,0.057,0.9265,0.1267,0.3082,0.4491,0.9837,0.1432,0.353,14.46,0.95,9.76,15.687,0.1571,6.08,11.17,23.413,0.287084452975048,4.46,9.75,0.865,8.54,4.46,4.551,15.135,4.28,62.577,0.0766,0.0592,0.0571,0.0663,0.0681,0.0858,0.0815,0.0851,3.2445,0.0039,0.00921283185840708,0.0432,0.0034,133.6759,0.0251,415.7002,0.0155,0.0101,0.0057,0.0048,1.7297233151183968,0.053373591549295774,0.0039,25.3475,0.0004,0.0213,0.0312,0.4323,0.0608,14.521,3.4953,3.9714,3.0815,0.0024429203539823004,0.0028,0.0022,0.01142699530516432,43.3731,0.0,473.4275,86.3151,227.124,224.1947,214.0867,214.4825,23.2759,39.5765,37.189,48.202,4.7537,115.7614,41.4989,30.1204,12.0761,59.114,0.0,577.561,153.7012,601.3605,532.2912,0.0,787.4396,189.0061,16.4593,0.0,583.3935,95.5975,0.0,0.0,0.1149,0.0104,0.0028,0.7215,400.72,80.052,0.4067,16.43,1.19,56.3658,0.9707,0.4962,0.0792,262.72968315301387,0.6796407264296753,6.44498454404946,0.1456095054095827,534.9591,1.8002,8.29,0.2435,0.021614563106796117,0.016829449838187703,97.93437297734629,0.4982,0.0221,0.0217,0.0244,112.5819,0
2940.5,2441.61,2205.2889,1630.3112,1.2733,98.8056,0.1218,1.358,-0.0024,-0.0143,0.9659,200.3236,6.4351,392.4189,10.3512,0.9648,189.9724,12.3741,1.4191,-6345.75,2978.75,-4766.5,1610.0,0.9955,1.8895,66.2778,2.6778,0.2089,4.6686,86.3239,9.5642,50.3645,63.9038,65.7964,86.4047,117.5064,74.48,2.888,353.1836,9.9398,145.0536,742.4136,1.3018,134.6264,190.9225,4.616,2845.0,0.9315,0.9528,4.5504,18.8673,353.0745,10.2366,123.9209,11.9646,21.1327,26.8975,715.5162,1.0848,145.2027,50.9631,159.9927,462.2055,0.0,-0.0097,-0.0443,-0.0276,-0.0458,0.0144,-0.1117,-0.0205,0.0462,6.7266,0.1357,0.11278318584070797,2.4352,0.9902,1797.7321,0.1944,8739.0301,-0.0073,0.0038,-0.0029,-0.0001,0.0002,-0.0405,0.0177,-0.0001,0.0563,-0.0066,0.0238,0.149,0.9799925318761384,101.31825282331512,231.81889763205828,0.4721,0.9399,0.0,668.8231,0.9902,57.9283,0.5989,0.9737,6.1877,15.94,2.992,15.96,1.187,2.813,3.345,0.5677,0.838,0.998,2.3646,1012.1633,35.3906,106.0,141.8,93.2,58.3,468.7301,6.16,0.0028,0.0779,0.0526,0.0512,0.0189,3.457,8.368,0.0167,4.6622,0.57,0.0308,0.047104347826086954,1039.6507376811596,243.0,626.0,4286.0,96.0,0.135,0.328,4.1,0.8,0.097,0.119,0.4828,0.2394,0.4946,0.7379,0.9187,0.2413,0.191,20.24,0.56,10.94,33.045,0.136,9.53,19.98,51.811,0.269,7.28,24.02,0.521,15.71,7.28,10.777,33.574,10.89,21.924,0.1168,0.047,0.0591,0.0837,0.0735,0.0744,0.0978,0.0965,3.091,0.0022,0.00921283185840708,0.0396,0.001,152.7609,0.0619,1543.7002,0.0155,0.0247,0.0025,0.0048,1.7297233151183968,0.0503,0.0323,187.72,0.0007,0.0234,0.0068,0.48,0.0963,11.82,2.866,6.6952,7.6849,0.0024429203539823004,0.0027,0.004,0.0131,28.751,0.0,358.9833,53.7211,3.8293,21.0155,89.9192,5.9627,29.8755,46.4362,27.1372,38.5853,6.1733,131.304,34.4489,40.067,14.1878,43.0194,0.0,106.1547,213.9367,182.8509,510.6383,66.5921,475.9124,208.7615,31.8274,407.225,849.8925,37.594,0.0,0.0,0.1096,0.0078,0.0026,0.5059,400.704,74.888,0.1007,22.28,0.69,19.9053,0.9548,0.1898,0.0391,264.984,0.8343,5.32,0.2812,531.5982,1.5656,8.55,0.263,0.0334,0.0206,61.6014,0.4981,0.0143,0.0334,0.0206,61.6014,0
3038.21,2521.84,2273.7556,1549.8407,1.4105,105.0467,0.1171,1.3666,-0.0154,0.0047,0.958,198.4092,14.1879,426.1956,10.0229,0.9678,188.3863,12.6063,1.3956,-6511.5,3124.0,-5585.0,1369.0,0.9688,1.8875,70.9778,2.3111,0.1493,4.626,85.482,9.3998,50.4069,64.2033,66.3747,87.2029,118.3028,65.12,2.939,351.6955,9.7125,138.7636,726.0449,0.9465,131.1364,53.1335,4.592,2835.0,0.9348,0.9499,4.6276,25.5282,348.7482,10.1691,124.2918,10.2433,14.4718,18.5633,707.4816,1.047,140.7909,107.5406,147.5536,466.2773,0.0,-0.0153,-0.0457,-0.0157,-0.0752,0.0009,-0.1013,-0.0178,-0.0558,7.5128,0.1307,0.11278318584070797,2.3816,0.9894,1795.1792,0.1874,8037.17,0.0596,-0.0004,-0.0004,0.0,0.0001,0.2985,0.0028,-0.0002,-0.0286,-0.0067,0.1142,0.0783,0.9799925318761384,101.31825282331512,231.81889763205828,0.4673,0.9599,0.0,656.0378,0.9901,56.1472,0.5929,0.9767,6.351,15.88,3.024,15.91,0.8987,2.736,3.276,0.0,0.8123,0.9978,2.366,1014.2044,37.8886,110.0,55.4,137.7,111.9001,136.066,6.9,0.0045,0.0679,0.0415,0.0443,0.0264,9.745,11.587,0.0173,11.2055,0.59,0.0666,0.047104347826086954,1039.6507376811596,438.0,779.0,7241.0,57.0,0.13,0.161,3.9,0.6,0.092,0.17,0.5095,0.1872,0.3156,0.5517,0.8867,0.2327,0.157,14.94,0.802,9.2,31.869,0.1909,10.89,14.55,31.056,0.285,6.3,18.72,0.422,17.67,6.3,6.698,36.726,7.93,55.285,0.0968,0.0581,0.0495,0.0599,0.0587,0.0671,0.084,0.0501,3.8877,0.0034,0.00921283185840708,0.0826,0.0021,156.2135,0.0719,1006.2002,0.0158,0.0131,0.0044,0.0042,1.7297233151183968,0.0801,0.0074,77.9276,0.0004,0.0187,0.0049,0.4353,0.0932,11.49,3.3912,5.0178,6.5093,0.0024429203539823004,0.0021,0.0029,0.0126,8.7794,270.3583,945.0667,68.6852,6.7266,24.936,129.6509,4.1636,25.9615,61.6071,58.449,24.6786,9.1478,172.5034,43.5329,36.0821,15.8452,51.4085,631.3901,127.2031,315.2866,79.6278,0.0,66.2226,473.2394,89.7447,38.38,0.0,0.0,65.3061,0.0,0.0,0.1096,0.0078,0.0026,1.177,413.142,73.84,0.703,11.72,1.45,59.7293,1.2338,0.4844,0.118,261.892,0.6847,7.25,0.0836,531.9191,1.757,8.45,0.2756,0.021614563106796117,0.016829449838187703,97.93437297734629,0.4968,0.0126,0.0279,0.0123,44.1754,1
2912.76,2480.54,2233.7666,1772.4931,0.9501,100.7256,0.1215,1.4029,0.0174,-0.0023,0.9759,198.8363,9.7333,418.6612,10.3441,0.9792,188.4922,12.4527,1.3943,-6403.75,3140.75,-4373.25,1260.25,0.9692,1.8988,68.1778,2.6444,0.1838,4.6163,86.3857,8.8513,50.1431,63.7749,66.2673,87.0205,118.0906,76.23,3.417,349.1064,10.0312,127.3236,710.8149,1.0098,137.7309,55.7722,4.575,2822.0,0.9378,0.9452,4.6615,5.9945,347.5373,10.4118,113.3182,8.3309,14.0055,16.1776,694.6373,1.0881,145.9936,56.5452,136.7348,470.1143,0.0,-0.0269,-0.0059,0.0179,-0.0345,0.0123,0.0056,-0.0218,-0.0429,6.5132,0.135,0.11278318584070797,2.3035,0.9893,1887.7862,0.198,8989.4,0.0785,-0.0002,0.0021,0.0001,0.0002,0.1614,0.0549,0.0002,-0.1387,-0.0002,0.1042,-0.0329,0.9799925318761384,101.31825282331512,231.81889763205828,0.457537676056338,0.9447,0.0,782.4293,0.9905,59.9411,0.5952,0.978,6.1628,15.82,2.942,15.83,1.035,2.803,3.531,1.608,0.7987,0.9981,2.3704,1005.6244,34.7521,371.0,112.4,151.8,92.8999,470.703,8.05,0.0052,0.2258,0.065,0.0459,0.0059,4.135,6.127,0.0042,4.4831,0.35,0.07,0.047104347826086954,1039.6507376811596,419.0,731.0,4722.0,156.0,0.15,0.224,1.9,1.0,0.07,0.097,0.9174,0.1717,0.4191,0.5225,0.7129,0.3994,0.318,19.62,0.849,13.98,31.086,0.1954,10.95,21.81,21.759,0.328,9.37,19.47,0.323,11.93,9.37,6.115,27.641,5.1,19.904,0.0733,0.0416,0.022,0.0558,0.0614,0.0896,0.0908,0.0693,3.0689,0.0047,0.00921283185840708,0.0737,0.0013,143.4893,0.0463,2121.0,0.0201,0.0214,0.0053,0.0039,1.7297233151183968,0.053373591549295774,0.0175,240.9647,0.0013,0.0279,0.0032,0.2924,0.0978,11.61,3.7035,6.5219,6.341,0.0024429203539823004,0.0031,0.0041,0.01142699530516432,26.556,374.1007,0.0,42.4831,6.543,23.2747,107.9746,12.3785,37.8151,38.0895,39.0141,156.3088,6.4332,143.2016,66.9025,37.799,11.7249,35.2002,272.9346,711.1111,122.905,161.8564,497.166,0.0,416.0367,161.4444,23.3582,0.0,0.0,0.0,528.8136,0.0,0.1096,0.0078,0.0026,1.2252,401.776,81.218,1.2423,14.08,1.39,101.3962,0.99,0.312,0.0696,247.87,0.6663,1.77,0.1193,535.9227,1.911,8.65,0.1435,0.0095,0.0162,170.5841,0.504,0.0161,0.0095,0.0162,170.5841,0
3037.49,2463.11,2205.2889,1630.3112,1.2733,98.8056,0.1218,1.3605,0.0125,-0.0034,0.9619,199.7563,6.8695,396.9662,10.3504,0.961,189.4059,12.3741,1.4036,-6057.25,2609.0,-4709.25,-2523.5,1.2825,1.9655,69.0667,2.4,0.2109,3.4074,84.3232,8.5218,50.3583,64.2803,66.1861,87.0459,118.102,78.42,3.645,355.7327,9.7939,140.5945,737.2861,1.292,135.7709,174.1437,4.616,2845.0,0.9315,0.9528,4.5504,20.8336,356.8482,9.9218,121.4282,13.8522,19.1664,27.9009,709.3852,0.7465,141.6909,71.0513,155.8066,464.1607,0.0,-0.0359,-0.0241,-0.0155,-0.0482,0.0385,-0.093,-0.029,0.0641,6.786,0.1318,0.11278318584070797,2.4618,0.9874,1801.128,0.1927,8745.81,0.033,0.0003,-0.0009,-0.0001,0.0002,0.0055,0.0186,0.0,-0.0152,-0.0048,0.0432,0.0795,0.9799925318761384,101.31825282331512,231.81889763205828,0.4689,0.9671,0.0,746.2591,0.9905,59.6121,0.5858,0.9678,6.3231,15.94,2.992,15.96,1.187,2.813,3.345,0.5677,0.838,0.998,2.3646,1012.1633,35.3906,80.0,68.7,163.9,58.3,468.7301,6.16,0.0028,0.0522,0.0625,0.0425,0.0223,3.482,8.915,0.0198,4.7703,0.57,0.0422,0.047104347826086954,1039.6507376811596,2017.0,606.0,3360.0,6857.0,0.228,0.233,1.3,1.4,0.192,0.446,0.8705,0.1031,0.3729,0.5282,0.8096,0.2585,0.287,18.26,0.539,9.59,32.019,0.1709,7.57,20.56,45.544,0.269,5.18,24.83,0.999,14.54,5.18,9.2899,34.156,11.39,100.343,0.0794,0.0683,0.0308,0.0771,0.0713,0.081,0.082,0.0955,4.1052,0.0023,0.00921283185840708,0.0444,0.0042,132.916,0.0294,1631.0996,0.0103,0.0105,0.0047,0.0044,1.7297233151183968,0.0769,0.0183,159.6516,0.0007,0.0667,0.0195,0.4905,0.0963,11.82,2.866,5.3134,9.0197,0.0024429203539823004,0.002,0.0029,0.0112,28.751,501.7561,0.0,50.6875,33.2989,23.2273,71.3489,271.7258,58.3333,91.0432,26.1531,24.8636,6.6788,104.9653,27.0265,33.2962,35.3189,141.2262,221.247,282.8157,199.0307,159.9585,185.1347,87.0968,282.5151,148.8698,15.2802,0.0,0.0,98.9474,0.0,0.0,0.1096,0.0078,0.0026,1.1063,409.536,77.1,0.6548,24.0,0.57,59.1938,0.9548,0.1898,0.0391,262.72968315301387,0.6796407264296753,6.44498454404946,0.1456095054095827,533.8327,1.5604,9.28,0.2225,0.021614563106796117,0.016829449838187703,97.93437297734629,0.4995,0.0201,0.044,0.0133,30.2219,1
2940.65,2495.850230769231,2214.0556,1150.7775,1.3772,102.9389,0.1205,1.4978,0.0221,-0.0055,0.9709,201.9724,7.7634,410.5165,10.3643,0.9803,191.6082,12.4578,1.3924,-5511.75,2740.25,-5078.5,783.75,1.3348,1.9835,61.5778,3.1556,0.2334,3.407,86.3416,9.219,50.5347,64.0969,65.8265,86.336,117.4196,77.9,2.163,364.1273,9.8895,140.2436,747.4044,1.239,141.7336,201.7344,4.561,2897.0,0.9266,0.9567,4.6391,0.7582,363.3782,10.2557,121.0018,17.7409,19.2418,28.0488,719.3555,1.146,143.9836,100.6331,162.7636,465.6001,0.0,0.0169,-0.0411,-0.0219,-0.0747,0.0147,-0.0985,-0.0169,-0.0357,7.1093,0.1288,0.11278318584070797,2.4099,0.9904,1844.4508,0.1604,8340.3199,-0.0438,0.0014,0.0006,-0.0001,0.0,-0.2459,0.0288,-0.0001,0.0291,-0.0091,-0.0232,-0.1153,0.9799925318761384,101.31825282331512,231.81889763205828,0.4686,0.9423,0.0,728.1562,0.9909,58.4142,0.5969,0.9781,6.2949,15.77,2.632,15.83,0.9744,2.758,3.341,0.7569,0.823,0.9962,2.3834,1011.6333,36.6674,148.0,105.7,122.69294871794872,48.5999,378.13,5.45,0.0032,0.1373,0.0501,0.0516,0.0087,5.004,13.084,0.0044,6.0979,0.3,0.0329,0.047104347826086954,1039.6507376811596,958.0,267.0,4048.0,716.0,0.241,0.473,1.3,1.2,0.146,0.341,0.7865,0.1347,0.3375,0.5479,0.7062,0.1764,0.224,18.65,0.57,12.53,16.048,0.2052,7.02,7.74,57.628,0.104,7.26,21.91,0.611,13.27,7.26,10.354,20.864,10.2,91.444,0.0917,0.0356,0.0364,0.0758,0.0749,0.1135,0.0862,0.062,2.4393,0.0037,0.00921283185840708,0.073,0.0004,91.7754,0.0294,1358.2998,0.0112,0.0203,0.0056,0.0044,1.7297233151183968,0.0413,0.0305,108.0401,0.0006,0.0448,0.0042,0.6271,0.0795,12.64,2.7454,5.6836,3.3662,0.0024429203539823004,0.0031,0.0024,0.0078,32.8587,226.6968,941.3911,64.4566,17.381,9.7436,79.7086,91.3557,38.0282,62.5416,28.5663,957.554,6.6776,74.799,37.7303,36.9142,7.5369,90.8687,542.2025,86.6707,166.0205,101.4047,509.0909,115.2284,510.0592,173.5479,18.3326,814.5455,0.0,61.3699,0.0,0.0,0.1096,0.0078,0.0026,1.6092,404.422,75.108,0.4014,22.96,0.38,24.9458,0.9403,0.2835,0.0534,249.378,0.858,9.8,0.119,529.0654,2.4848,6.89,0.5791,0.0118,0.0098,83.1192,0.5038,0.0188,0.0118,0.0098,83.1192,1
2958.39,2478.99,2231.9556,1185.0959,1.0208,102.5344,0.1192,1.4881,-0.0054,-0.0037,0.9489,199.0452,5.8573,416.4335,9.9361,0.9676,189.1091,12.6159,1.4029,-6483.25,3072.0,-4581.25,1294.75,0.9742,1.8878,67.5889,2.7333,0.1813,4.6739,84.7297,8.5177,50.4695,64.1615,66.2409,87.0024,118.2112,77.14,3.595,353.2682,10.0678,134.3691,727.7956,1.0593,139.7709,50.4659,4.623,2831.0,0.9331,0.9541,4.5634,-10.2673,352.57,10.7702,104.1018,12.8882,30.2673,35.9269,691.8687,1.0327,157.8482,87.58,143.8636,470.6564,0.0,0.0037,0.0334,-0.0296,-0.0119,0.0107,-0.0147,-0.0187,-0.0114,7.8852,0.1286,0.11278318584070797,2.4257,0.9863,1913.8017,0.1964,9213.1399,-0.0042,-0.0002,0.0017,-0.0001,0.0002,0.1268,-0.0037,-0.0002,0.0123,-0.0052,0.0036,-0.0096,0.9799925318761384,101.31825282331512,231.81889763205828,0.457537676056338,0.9673,0.0,780.9182,0.9892,55.7947,0.5933,0.9699,6.3752,15.79,2.778,15.83,1.002,2.798,3.317,0.0,0.8187,0.9995,2.4,1012.0556,36.907,81.0,68.5,76.0,52.0,618.105,7.99,0.0039,0.0527,0.0471,0.0362,0.0313,4.303,8.274,0.0184,10.3646,0.6,0.0636,0.047104347826086954,1039.6507376811596,455.0,813.0,2500.0,298.0,0.108,0.124,1.5,0.6,0.1,0.203,0.7104,0.0996,0.2119,0.5617,0.7185,0.2304,0.379,27.08,0.656,10.02,32.2191,0.2099,9.28,24.19,24.847,0.272,9.71,21.09,0.306,24.46,9.71,12.707,39.306,15.59,87.291,0.076,0.0455,0.0684,0.0663,0.0563,0.0806,0.0903,0.0472,4.4976,0.0027,0.00921283185840708,0.0625,0.0033,113.2328,0.059,1505.4004,0.0192,0.0121,0.003,0.0047,1.7297233151183968,0.053373591549295774,0.0103,197.2717,0.0011,0.026,0.0174,0.4747,0.0811,12.62,2.0618,7.7594,5.9974,0.0024429203539823004,0.0039,0.0042,0.01142699530516432,52.1565,866.2069,980.0338,73.4642,7.0181,26.4648,54.5703,23.016,21.9512,55.1471,49.2352,94.5723,9.5868,189.786,32.0809,35.3691,23.5374,99.67,0.0,136.1257,231.0811,554.8117,525.8611,548.2993,481.6,414.0351,30.0499,0.0,691.4286,57.4163,0.0,0.0,0.1096,0.0078,0.0026,1.3577,410.95,72.894,2.0665,8.64,0.38,152.2044,0.9081,0.6026,0.1256,264.272,0.5671,4.98,0.0877,534.7509,1.5983,6.68,0.1023,0.021614563106796117,0.016829449838187703,97.93437297734629,0.5024,0.0151,-0.0034,0.0093,272.3477,0
3045.71,2490.25,2197.6444,1247.0334,0.7865,99.9211,0.1203,1.4257,-0.0343,-0.0016,0.9688,199.1869,11.9209,413.6465,10.1341,0.9732,189.0528,12.4527,1.4098,-5426.25,2771.75,-3497.5,-936.75,1.2965,2.004,62.9889,2.6111,0.2179,3.5116,85.9034,9.2171,50.4176,64.0491,65.9275,86.2908,117.3928,14.26,6.25,360.5709,9.9805,154.6955,761.8176,0.9149,131.5455,66.3869,4.601,2902.0,0.9257,0.953,4.6326,-11.8245,361.5055,10.3023,122.8709,19.3763,31.8245,39.6487,722.1689,1.1329,143.0591,104.4863,165.6425,461.793,0.0,-0.0019,-0.0683,0.0311,-0.0893,-0.008,-0.0893,-0.0124,-0.033,8.3631,0.1324,0.11278318584070797,2.4363,0.9672,1833.2007,0.192,8402.5,0.0639,0.0006,-0.0021,0.0001,0.0,0.1247,-0.0158,0.0001,-0.0922,-0.0083,0.0436,0.0678,0.9799925318761384,101.31825282331512,231.81889763205828,0.4607,0.9492,0.0,719.1702,0.9902,57.6752,0.5846,0.9791,6.2218,15.84,4.036,15.82,1.092,2.544,3.037,-0.2838,0.758,0.9977,2.3101,1003.854,37.6619,79.0,189.0,169.5,61.1001,449.614,7.42,0.0045,0.1189,0.0583,0.0643,0.0087,7.286,8.913,0.0065,4.7143,0.35,0.0428,0.047104347826086954,1039.6507376811596,1197.0,556.0,568.0,2139.0,0.195,0.208,3.1,1.4,0.151,0.539,0.795,0.1095,0.3436,0.4956,0.8384,0.3199,0.165,15.0,0.612,12.88,22.511,0.1068,4.87,16.46,25.448,0.097,10.39,20.0,0.776,18.75,10.39,16.326,24.452,6.8,64.592,0.0904,0.0459,0.0751,0.0754,0.075,0.0776,0.0801,0.0556,2.5031,0.0029,0.00921283185840708,0.042,0.0108,122.293,0.0194,680.5,0.0149,0.0201,0.0041,0.0024,1.7297233151183968,0.0817,0.0345,78.2726,0.0007,0.2588,0.004,0.4066,0.0778,17.805,4.3742,4.6801,4.9189,0.0024429203539823004,0.0041,0.0031,0.0108,36.0547,170.0948,0.0,61.1195,22.0594,20.0595,16.2402,228.3427,53.617,69.3014,38.3329,87.8681,5.1924,96.7675,32.6478,41.1767,9.7649,61.8187,0.0,67.2035,241.2851,84.4109,936.7681,86.8495,643.3735,168.4848,10.1293,0.0,968.6747,49.1018,0.0,0.0,0.1096,0.0078,0.0026,1.039630298393267,403.54647742922725,75.6798714613619,0.6632564651874522,17.013312930374905,1.2307115531752104,57.746537184391734,0.9772,0.228,0.0478,262.72968315301387,0.6796407264296753,6.44498454404946,0.1456095054095827,530.7709,2.1968,5.03,0.2034,0.021614563106796117,0.016829449838187703,97.93437297734629,0.4947,0.0121,-0.0034,0.0093,272.3477,1
